doc_id,adu1_pos,adu2_pos,adu1_aty,adu2_aty,rel_label,adu1_text,adu2_text
2148,4,5,Claim,Premise,none,<AC> Teachers have to manage to teach every topics by schedule </AC>,"<AC> If teachers pay attention to specific students , their work might not finish on time , and this might make many student miss some field in topics that they should know </AC>"
2148,5,1,Premise,Premise,none,"<AC> If teachers pay attention to specific students , their work might not finish on time , and this might make many student miss some field in topics that they should know </AC>","<AC> main task of teacher to give knowledge to students , and this role have to finish in time </AC>"
2148,5,2,Premise,Premise,none,"<AC> If teachers pay attention to specific students , their work might not finish on time , and this might make many student miss some field in topics that they should know </AC>",<AC> there are certain period of time for teachers to teach </AC>
2148,5,3,Premise,Premise,none,"<AC> If teachers pay attention to specific students , their work might not finish on time , and this might make many student miss some field in topics that they should know </AC>","<AC> In these short time , it is not possible for teachers to pay attention to individual students in class </AC>"
2148,5,4,Premise,Claim,Support,"<AC> If teachers pay attention to specific students , their work might not finish on time , and this might make many student miss some field in topics that they should know </AC>",<AC> Teachers have to manage to teach every topics by schedule </AC>
2149,1,2,Premise,Premise,none,<AC> learning abilities in each students is different </AC>,<AC> It is not possible that they all comprehend all lessons in the same period of time </AC>
2149,1,3,Premise,Premise,none,<AC> learning abilities in each students is different </AC>,<AC> Some students might understand all topics that they had learnt but some are not </AC>
2149,1,4,Premise,Premise,Support,<AC> learning abilities in each students is different </AC>,<AC> testing result are different </AC>
2149,1,5,Premise,Premise,none,<AC> learning abilities in each students is different </AC>,<AC> This problems depend on how hard study they do </AC>
2149,1,6,Premise,Premise,none,<AC> learning abilities in each students is different </AC>,<AC> It is not teachers fault </AC>
2149,1,7,Premise,Claim,none,<AC> learning abilities in each students is different </AC>,<AC> teachers should not be paid by testing result that students get </AC>
2149,2,1,Premise,Premise,none,<AC> It is not possible that they all comprehend all lessons in the same period of time </AC>,<AC> learning abilities in each students is different </AC>
2149,2,3,Premise,Premise,none,<AC> It is not possible that they all comprehend all lessons in the same period of time </AC>,<AC> Some students might understand all topics that they had learnt but some are not </AC>
2149,2,4,Premise,Premise,Support,<AC> It is not possible that they all comprehend all lessons in the same period of time </AC>,<AC> testing result are different </AC>
2149,2,5,Premise,Premise,none,<AC> It is not possible that they all comprehend all lessons in the same period of time </AC>,<AC> This problems depend on how hard study they do </AC>
2149,2,6,Premise,Premise,none,<AC> It is not possible that they all comprehend all lessons in the same period of time </AC>,<AC> It is not teachers fault </AC>
2149,2,7,Premise,Claim,none,<AC> It is not possible that they all comprehend all lessons in the same period of time </AC>,<AC> teachers should not be paid by testing result that students get </AC>
2149,3,1,Premise,Premise,none,<AC> Some students might understand all topics that they had learnt but some are not </AC>,<AC> learning abilities in each students is different </AC>
2149,3,2,Premise,Premise,none,<AC> Some students might understand all topics that they had learnt but some are not </AC>,<AC> It is not possible that they all comprehend all lessons in the same period of time </AC>
2149,3,4,Premise,Premise,Support,<AC> Some students might understand all topics that they had learnt but some are not </AC>,<AC> testing result are different </AC>
2149,3,5,Premise,Premise,none,<AC> Some students might understand all topics that they had learnt but some are not </AC>,<AC> This problems depend on how hard study they do </AC>
2149,3,6,Premise,Premise,none,<AC> Some students might understand all topics that they had learnt but some are not </AC>,<AC> It is not teachers fault </AC>
2149,3,7,Premise,Claim,none,<AC> Some students might understand all topics that they had learnt but some are not </AC>,<AC> teachers should not be paid by testing result that students get </AC>
2149,4,1,Premise,Premise,none,<AC> testing result are different </AC>,<AC> learning abilities in each students is different </AC>
2149,4,2,Premise,Premise,none,<AC> testing result are different </AC>,<AC> It is not possible that they all comprehend all lessons in the same period of time </AC>
2149,4,3,Premise,Premise,none,<AC> testing result are different </AC>,<AC> Some students might understand all topics that they had learnt but some are not </AC>
2149,4,5,Premise,Premise,none,<AC> testing result are different </AC>,<AC> This problems depend on how hard study they do </AC>
2149,4,6,Premise,Premise,none,<AC> testing result are different </AC>,<AC> It is not teachers fault </AC>
2149,4,7,Premise,Claim,Support,<AC> testing result are different </AC>,<AC> teachers should not be paid by testing result that students get </AC>
2149,5,1,Premise,Premise,none,<AC> This problems depend on how hard study they do </AC>,<AC> learning abilities in each students is different </AC>
2149,5,2,Premise,Premise,none,<AC> This problems depend on how hard study they do </AC>,<AC> It is not possible that they all comprehend all lessons in the same period of time </AC>
2149,5,3,Premise,Premise,none,<AC> This problems depend on how hard study they do </AC>,<AC> Some students might understand all topics that they had learnt but some are not </AC>
2149,5,4,Premise,Premise,none,<AC> This problems depend on how hard study they do </AC>,<AC> testing result are different </AC>
2149,5,6,Premise,Premise,none,<AC> This problems depend on how hard study they do </AC>,<AC> It is not teachers fault </AC>
2149,5,7,Premise,Claim,Support,<AC> This problems depend on how hard study they do </AC>,<AC> teachers should not be paid by testing result that students get </AC>
2149,6,1,Premise,Premise,none,<AC> It is not teachers fault </AC>,<AC> learning abilities in each students is different </AC>
2149,6,2,Premise,Premise,none,<AC> It is not teachers fault </AC>,<AC> It is not possible that they all comprehend all lessons in the same period of time </AC>
2149,6,3,Premise,Premise,none,<AC> It is not teachers fault </AC>,<AC> Some students might understand all topics that they had learnt but some are not </AC>
